iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
IND,Asia,India,2020-09-20,5487580.0,86961.0,91593.286,87882.0,1130.0,1165.714,3976.495,63.015,66.372,63.682,0.819,0.845,1.0,,,,,,,,,1206806.0,63661060.0,46.131,0.874,1057162.0,0.766,0.087,11.5,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-21,5562663.0,75083.0,90346.714,88935.0,1053.0,1165.571,4030.902,54.408,65.468,64.445,0.763,0.845,0.99,,,,,,,,,731534.0,64392594.0,46.661,0.53,1021881.0,0.74,0.088,11.3,samples tested,,,,,,,,,,83.8,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-22,5646010.0,83347.0,89378.714,90020.0,1085.0,1136.286,4091.299,60.396,64.767,65.232,0.786,0.823,0.98,,,,,,,,,933185.0,65325779.0,47.337,0.676,1001929.0,0.726,0.089,11.2,samples tested,,,,,,,,,,83.8,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-23,5732518.0,86508.0,87752.143,91149.0,1129.0,1135.857,4153.985,62.687,63.588,66.05,0.818,0.823,0.97,,,,,,,,,953683.0,66279462.0,48.028,0.691,978621.0,0.709,0.09,11.2,samples tested,,,,,,,,,,83.8,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-24,5818570.0,86052.0,86270.429,92290.0,1141.0,1131.143,4216.342,62.356,62.515,66.877,0.827,0.82,0.97,,,,,,,,,1156569.0,67436031.0,48.867,0.838,981472.0,0.711,0.088,11.4,samples tested,,,,,,,,,,83.8,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-25,5903932.0,85362.0,85131.143,93379.0,1089.0,1108.571,4278.198,61.856,61.689,67.666,0.789,0.803,0.97,,,,,,,,,1492409.0,68928440.0,49.948,1.081,1050871.0,0.761,0.081,12.3,samples tested,,,,,,,,,,83.8,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-26,5992532.0,88600.0,84559.0,94503.0,1124.0,1107.286,4342.401,64.203,61.274,68.48,0.814,0.802,0.96,,,,,,,,,1341535.0,70269975.0,50.92,0.972,1116532.0,0.809,0.076,13.2,samples tested,,,,,,,,,,83.8,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-27,6074702.0,82170.0,83874.571,95542.0,1039.0,1094.286,4401.944,59.543,60.778,69.233,0.753,0.793,0.96,,,,,,,,,987861.0,71257836.0,51.636,0.716,1085254.0,0.786,0.077,12.9,samples tested,,,,,,,,,,83.8,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-28,6145291.0,70589.0,83232.571,96318.0,776.0,1054.714,4453.095,51.151,60.313,69.795,0.562,0.764,0.95,,,,,,,,,709394.0,71967230.0,52.15,0.514,1082091.0,0.784,0.077,13.0,samples tested,,,,,,,,,,83.8,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-29,6225763.0,80472.0,82821.857,97497.0,1179.0,1068.143,4511.408,58.313,60.016,70.65,0.854,0.774,0.95,,,,,,,,,1142811.0,73110041.0,52.978,0.828,1112037.0,0.806,0.074,13.4,samples tested,,,,,,,,,,83.8,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-30,6312584.0,86821.0,82866.571,98678.0,1181.0,1075.571,4574.322,62.914,60.048,71.506,0.856,0.779,0.94,,,,,,,,,1086688.0,74196729.0,53.766,0.787,1131038.0,0.82,0.073,13.6,samples tested,,,,,,,,,,83.8,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-01,6394068.0,81484.0,82214.0,99773.0,1095.0,1069.0,4633.368,59.046,59.575,72.299,0.793,0.775,0.94,,,,,,,,,1423052.0,75619781.0,54.797,1.031,1169107.0,0.847,0.07,14.2,samples tested,,,,,,,,,,73.61,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-02,6473544.0,79476.0,81373.143,100842.0,1069.0,1066.143,4690.959,57.591,58.966,73.074,0.775,0.773,0.93,,,,,,,,,1097947.0,76717728.0,55.592,0.796,1112755.0,0.806,0.073,13.7,samples tested,,,,,,,,,,73.61,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-03,6549373.0,75829.0,79548.714,101782.0,940.0,1039.857,4745.907,54.948,57.644,73.755,0.681,0.754,0.93,,,,,,,,,1132675.0,77850403.0,56.413,0.821,1082918.0,0.785,0.073,13.6,samples tested,,,,,,,,,,73.61,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-04,6623815.0,74442.0,78444.714,102685.0,903.0,1020.429,4799.851,53.943,56.844,74.409,0.654,0.739,0.93,,,,,,,,,1142131.0,78992534.0,57.241,0.828,1104957.0,0.801,0.071,14.1,samples tested,,,,,,,,,,73.61,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-05,6685082.0,61267.0,77113.0,103569.0,884.0,1035.857,4844.247,44.396,55.879,75.05,0.641,0.751,0.92,,,,,,,,,989860.0,79982394.0,57.958,0.717,1145023.0,0.83,0.067,14.8,samples tested,,,,,,,,,,73.61,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-06,6757131.0,72049.0,75909.714,104555.0,986.0,1008.286,4896.456,52.209,55.007,75.764,0.714,0.731,0.92,,,,,,,,,1089403.0,81071797.0,58.747,0.789,1137394.0,0.824,0.067,15.0,samples tested,,,,,,,,,,73.61,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-07,6835655.0,78524.0,74724.429,105526.0,971.0,978.286,4953.357,56.901,54.148,76.468,0.704,0.709,0.92,,,,,,,,,1199857.0,82271654.0,59.617,0.869,1153561.0,0.836,0.065,15.4,samples tested,,,,,,,,,,73.61,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-08,6906151.0,70496.0,73154.714,106490.0,964.0,959.571,5004.441,51.084,53.01,77.166,0.699,0.695,0.91,,,,,,,,,1194321.0,83465975.0,60.482,0.865,1120885.0,0.812,0.065,15.3,samples tested,,,,,,,,,,73.61,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-09,6979423.0,73272.0,72268.429,107416.0,926.0,939.143,5057.537,53.095,52.368,77.837,0.671,0.681,0.91,,,,,,,,,1168705.0,84634680.0,61.329,0.847,1130993.0,0.82,0.064,15.6,samples tested,,,,,,,,,,73.61,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-10,7053806.0,74383.0,72061.857,108334.0,918.0,936.0,5111.437,53.901,52.219,78.503,0.665,0.678,0.91,,,,,,,,,1164018.0,85798698.0,62.173,0.843,1135471.0,0.823,0.063,15.8,samples tested,,,,,,,,,,73.61,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-11,7120538.0,66732.0,70960.429,109150.0,816.0,923.571,5159.794,48.356,51.42,79.094,0.591,0.669,0.9,,,,,,,,,1078544.0,86877242.0,62.954,0.782,1126387.0,0.816,0.063,15.9,samples tested,,,,,,,,,,73.61,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-12,7175880.0,55342.0,70114.0,109856.0,706.0,898.143,5199.897,40.103,50.807,79.606,0.512,0.651,0.9,,,,,,,,,994851.0,87872093.0,63.675,0.721,1127100.0,0.817,0.062,16.1,samples tested,,,,,,,,,,73.61,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-13,7239389.0,63509.0,68894.0,110586.0,730.0,861.571,5245.917,46.021,49.923,80.135,0.529,0.624,0.89,,,,,,,,,1073014.0,88945107.0,64.453,0.778,1124759.0,0.815,0.061,16.3,samples tested,,,,,,,,,,73.61,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-14,7307097.0,67708.0,67348.857,111266.0,680.0,820.0,5294.981,49.064,48.803,80.627,0.493,0.594,0.89,,,,,,,,,1145015.0,90090122.0,65.282,0.83,1116924.0,0.809,0.06,16.6,samples tested,,,,,,,,,,73.61,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-15,7370468.0,63371.0,66331.0,112161.0,895.0,810.143,5340.902,45.921,48.066,81.276,0.649,0.587,0.89,,,,,,,,,1136183.0,91226305.0,66.106,0.823,1108619.0,0.803,0.06,16.7,samples tested,,,,,,,,,,64.35,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-16,7432680.0,62212.0,64751.0,112998.0,837.0,797.429,5385.983,45.081,46.921,81.882,0.607,0.578,0.88,,,,,,,,,1028622.0,92254927.0,66.851,0.745,1088607.0,0.789,0.059,16.8,samples tested,,,,,,,,,,64.35,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-17,7494551.0,61871.0,62963.571,114031.0,1033.0,813.857,5430.817,44.834,45.626,82.631,0.749,0.59,0.88,,,,,,,,,999090.0,93254017.0,67.575,0.724,1065046.0,0.772,0.059,16.9,samples tested,,,,,,,,,,64.35,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-18,7550273.0,55722.0,61390.714,114610.0,579.0,780.0,5471.195,40.378,44.486,83.05,0.42,0.565,0.88,,,,,,,,,970173.0,94224190.0,68.278,0.703,1049564.0,0.761,0.058,17.1,samples tested,,,,,,,,,,64.35,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-19,7597063.0,46790.0,60169.0,115197.0,587.0,763.0,5505.101,33.906,43.601,83.476,0.425,0.553,0.88,,,,,,,,,859786.0,95083976.0,68.901,0.623,1030269.0,0.747,0.058,17.1,samples tested,,,,,,,,,,64.35,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-20,7651107.0,54044.0,58816.857,115914.0,717.0,761.143,5544.263,39.162,42.621,83.995,0.52,0.552,0.87,,,,,,,,,1032795.0,96116771.0,69.65,0.748,1024523.0,0.742,0.057,17.4,samples tested,,,,,,,,,,64.35,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-21,7706946.0,55839.0,57121.286,116616.0,702.0,764.286,5584.726,40.463,41.392,84.504,0.509,0.554,0.87,,,,,,,,,1083608.0,97200379.0,70.435,0.785,1015751.0,0.736,0.056,17.8,samples tested,,,,,,,,,,64.35,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-22,7761312.0,54366.0,55834.857,117306.0,690.0,735.0,5624.121,39.396,40.46,85.004,0.5,0.533,0.87,,,,,,,,,1469984.0,98670363.0,71.5,1.065,1063437.0,0.771,0.053,19.0,samples tested,,,,,,,,,,64.35,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-23,7814682.0,53370.0,54571.714,117956.0,650.0,708.286,5662.795,38.674,39.545,85.475,0.471,0.513,0.87,,,,,,,,,1442722.0,100113085.0,72.545,1.045,1122594.0,0.813,0.049,20.6,samples tested,,,,,,,,,,64.35,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-24,7864811.0,50129.0,52894.286,118534.0,578.0,643.286,5699.12,36.325,38.329,85.894,0.419,0.466,0.87,,,,,,,,,1269479.0,101382564.0,73.465,0.92,1161221.0,0.841,0.046,22.0,samples tested,,,,,,,,,,64.35,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-25,7909959.0,45148.0,51383.714,119014.0,480.0,629.143,5731.836,32.716,37.234,86.242,0.348,0.456,0.87,,,,,,,,,1140905.0,102523469.0,74.292,0.827,1185611.0,0.859,0.043,23.1,samples tested,,,,,,,,,,64.35,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-26,7946429.0,36470.0,49909.429,119502.0,488.0,615.0,5758.264,26.427,36.166,86.595,0.354,0.446,0.88,,,,,,,,,939309.0,103462778.0,74.973,0.681,1196972.0,0.867,0.042,24.0,samples tested,,,,,,,,,,64.35,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-27,7990322.0,43893.0,48459.286,120010.0,508.0,585.143,5790.07,31.806,35.115,86.963,0.368,0.424,0.88,,,,,,,,,958116.0,104420894.0,75.667,0.694,1186303.0,0.86,0.041,24.5,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-28,8040203.0,49881.0,47608.143,120527.0,517.0,558.714,5826.216,36.146,34.499,87.338,0.375,0.405,0.89,,,,,,,,,1066786.0,105487680.0,76.44,0.773,1183900.0,0.858,0.04,24.9,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-29,8088851.0,48648.0,46791.286,121090.0,563.0,540.571,5861.468,35.252,33.907,87.746,0.408,0.392,0.89,,,,,,,,,1075760.0,106563440.0,77.22,0.78,1127582.0,0.817,0.041,24.1,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-30,8137119.0,48268.0,46062.429,121641.0,551.0,526.429,5896.444,34.977,33.378,88.145,0.399,0.381,0.9,,,,,,,,,1164648.0,107728088.0,78.064,0.844,1087858.0,0.788,0.042,23.6,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-10-31,8184082.0,46963.0,45610.143,122111.0,470.0,511.0,5930.475,34.031,33.051,88.486,0.341,0.37,0.91,,,,,,,,,1067976.0,108796064.0,78.837,0.774,1059071.0,0.767,0.043,23.2,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-01,8229313.0,45231.0,45622.0,122607.0,496.0,513.286,5963.251,32.776,33.059,88.845,0.359,0.372,0.91,,,,,,,,,1091239.0,109887303.0,79.628,0.791,1051976.0,0.762,0.043,23.1,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-02,8267623.0,38310.0,45884.857,123097.0,490.0,513.571,5991.012,27.761,33.25,89.2,0.355,0.372,0.92,,,,,,,,,855800.0,110743103.0,80.248,0.62,1040046.0,0.754,0.044,22.7,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-03,8313876.0,46253.0,46222.0,123611.0,514.0,514.429,6024.529,33.517,33.494,89.573,0.372,0.373,0.93,,,,,,,,,1046247.0,111789350.0,81.007,0.758,1052637.0,0.763,0.044,22.8,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-04,8364086.0,50210.0,46269.0,124315.0,704.0,541.143,6060.913,36.384,33.528,90.083,0.51,0.392,0.93,,,,,,,,,1209609.0,112998959.0,81.883,0.877,1073040.0,0.778,0.043,23.2,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-05,8411724.0,47638.0,46124.714,124985.0,670.0,556.429,6095.433,34.52,33.424,90.569,0.486,0.403,0.93,,,,,,,,,1209425.0,114208384.0,82.759,0.876,1092135.0,0.791,0.042,23.7,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-06,8462080.0,50356.0,46423.0,125562.0,577.0,560.143,6131.923,36.49,33.64,90.987,0.418,0.406,0.94,,,,,,,,,1220711.0,115429095.0,83.644,0.885,1100144.0,0.797,0.042,23.7,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-07,8507754.0,45674.0,46238.857,126121.0,559.0,572.857,6165.02,33.097,33.506,91.392,0.405,0.415,0.94,,,,,,,,,1113209.0,116542304.0,84.451,0.807,1106606.0,0.802,0.042,23.9,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-08,8553657.0,45903.0,46334.857,126611.0,490.0,572.0,6198.282,33.263,33.576,91.747,0.355,0.414,0.94,,,,,,,,,1194487.0,117736791.0,85.316,0.866,1121355.0,0.813,0.041,24.2,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-09,8591730.0,38073.0,46301.0,127059.0,448.0,566.0,6225.872,27.589,33.551,92.071,0.325,0.41,0.94,,,,,,,,,835401.0,118572192.0,85.922,0.605,1118441.0,0.81,0.041,24.2,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-10,8636011.0,44281.0,46019.286,127571.0,512.0,565.714,6257.959,32.088,33.347,92.442,0.371,0.41,0.94,,,,,,,,,1043665.0,119615857.0,86.678,0.756,1118072.0,0.81,0.041,24.3,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-11,8683916.0,47905.0,45690.0,128121.0,550.0,543.714,6292.673,34.714,33.109,92.841,0.399,0.394,0.94,,,,,,,,,1153294.0,120769151.0,87.514,0.836,1110027.0,0.804,0.041,24.3,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-12,8728795.0,44879.0,45295.857,128668.0,547.0,526.143,6325.194,32.521,32.823,93.237,0.396,0.381,0.93,,,,,,,,,1193358.0,121962509.0,88.378,0.865,1107732.0,0.803,0.041,24.5,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-13,8773479.0,44684.0,44485.571,129188.0,520.0,518.0,6357.573,32.38,32.236,93.614,0.377,0.375,0.93,,,,,,,,,1139230.0,123101739.0,89.204,0.826,1096092.0,0.794,0.041,24.6,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-14,8814579.0,41100.0,43832.143,129635.0,447.0,502.0,6387.356,29.783,31.762,93.938,0.324,0.364,0.93,,,,,,,,,929491.0,124031230.0,89.877,0.674,1069847.0,0.775,0.041,24.4,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-15,8845127.0,30548.0,41638.571,130070.0,435.0,494.143,6409.492,22.136,30.173,94.253,0.315,0.358,0.93,,,,,,,,,805589.0,124836819.0,90.461,0.584,1014290.0,0.735,0.041,24.4,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-16,8874290.0,29163.0,40365.714,130519.0,449.0,494.286,6430.624,21.133,29.25,94.579,0.325,0.358,0.94,,,,,,,,,861706.0,125698525.0,91.086,0.624,1018048.0,0.738,0.04,25.2,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-17,8912907.0,38617.0,39556.571,130993.0,474.0,488.857,6458.608,27.983,28.664,94.922,0.343,0.354,0.95,,,,,,,,,844382.0,126542907.0,91.697,0.612,989579.0,0.717,0.04,25.0,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-18,8958483.0,45576.0,39223.857,131578.0,585.0,493.857,6491.634,33.026,28.423,95.346,0.424,0.358,0.96,,,,,,,,,937279.0,127480186.0,92.377,0.679,958719.0,0.695,0.041,24.4,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-19,9004365.0,45882.0,39367.143,132162.0,584.0,499.143,6524.881,33.248,28.527,95.769,0.423,0.362,0.96,,,,,,,,,1028203.0,128508389.0,93.122,0.745,935126.0,0.678,0.042,23.8,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-20,9050597.0,46232.0,39588.286,132726.0,564.0,505.429,6558.383,33.501,28.687,96.178,0.409,0.366,0.97,,,,,,,,,1083397.0,129591786.0,93.907,0.785,927150.0,0.672,0.043,23.4,samples tested,,,,,,,,,,61.57,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-21,9095806.0,45209.0,40175.286,133227.0,501.0,513.143,6591.143,32.76,29.112,96.541,0.363,0.372,0.97,,,,,,,,,1066022.0,130657808.0,94.679,0.772,946654.0,0.686,0.042,23.6,samples tested,,,,,,,,,,68.98,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-22,9139865.0,44059.0,42105.429,133738.0,511.0,524.0,6623.07,31.927,30.511,96.911,0.37,0.38,0.97,,,,,,,,,1075326.0,131733134.0,95.458,0.779,985188.0,0.714,0.043,23.4,samples tested,,,,,,,,,,68.98,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-23,9177840.0,37975.0,43364.286,134218.0,480.0,528.429,6650.588,27.518,31.423,97.259,0.348,0.383,0.97,,,,,,,,,849596.0,132582730.0,96.074,0.616,983458.0,0.713,0.044,22.7,samples tested,,,,,,,,,,68.98,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-11-24,9222216.0,44376.0,44187.0,134699.0,481.0,529.429,6682.744,32.156,32.019,97.608,0.349,0.384,0.96,,,,,,,,,1099545.0,133682275.0,96.871,0.797,1019910.0,0.739,0.043,23.1,samples tested,,,,,,,,,,68.98,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
